UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,AIRCRAFT_TYPE,MONTH
04Q,Tradewind Aviation,15427,UBF,"Chatham, MA",15356,TTN,"Trenton, NJ",479,7
04Q,Tradewind Aviation,15427,UBF,"Chatham, MA",12197,HPN,"White Plains, NY",479,7
04Q,Tradewind Aviation,15656,VWK,"Saratoga Springs, NY",11764,FRG,"East Farmingdale, NY",479,7
04Q,Tradewind Aviation,15855,WST,"Westerly, RI",10154,ACK,"Nantucket, MA",479,7
04Q,Tradewind Aviation,16353,ZXU,"North Kingstown, RI",12222,HTO,"East Hampton, NY",479,7
04Q,Tradewind Aviation,16353,ZXU,"North Kingstown, RI",10154,ACK,"Nantucket, MA",479,7
04Q,Tradewind Aviation,16353,ZXU,"North Kingstown, RI",12478,JFK,"New York, NY",479,7
04Q,Tradewind Aviation,16353,ZXU,"North Kingstown, RI",10785,BTV,"Burlington, VT",479,7
04Q,Tradewind Aviation,12397,ITH,"Ithaca/Cortland, NY",15855,WST,"Westerly, RI",479,7
04Q,Tradewind Aviation,13933,ORH,"Worcester, MA",13541,MVY,"Martha's Vineyard, MA",479,7
04Q,Tradewind Aviation,13029,LNK,"Lincoln, NE",13871,OMA,"Omaha, NE",646,7
04Q,Tradewind Aviation,11066,CMH,"Columbus, OH",11961,GON,"New London/Groton, CT",646,7
04Q,Tradewind Aviation,12932,LEB,"Lebanon-Hanover, NH",12197,HPN,"White Plains, NY",646,7
04Q,Tradewind Aviation,13898,OPF,"Miami, FL",15167,TEB,"Teterboro, NJ",646,7
04Q,Tradewind Aviation,10154,ACK,"Nantucket, MA",15304,TPA,"Tampa, FL",646,7
04Q,Tradewind Aviation,10154,ACK,"Nantucket, MA",12197,HPN,"White Plains, NY",646,7
04Q,Tradewind Aviation,13871,OMA,"Omaha, NE",16091,YIP,"Detroit, MI",646,7
04Q,Tradewind Aviation,12916,LCI,"Laconia, NH",15356,TTN,"Trenton, NJ",646,7
04Q,Tradewind Aviation,13541,MVY,"Martha's Vineyard, MA",11790,FTY,"Atlanta, GA",646,7
04Q,Tradewind Aviation,13541,MVY,"Martha's Vineyard, MA",14730,SDF,"Louisville, KY",646,7
04Q,Tradewind Aviation,16091,YIP,"Detroit, MI",12197,HPN,"White Plains, NY",646,7
04Q,Tradewind Aviation,15356,TTN,"Trenton, NJ",14576,ROC,"Rochester, NY",646,7
04Q,Tradewind Aviation,14492,RDU,"Raleigh/Durham, NC",13541,MVY,"Martha's Vineyard, MA",646,7
04Q,Tradewind Aviation,14100,PHL,"Philadelphia, PA",10154,ACK,"Nantucket, MA",646,7
04Q,Tradewind Aviation,14122,PIT,"Pittsburgh, PA",14255,PSF,"Pittsfield, MA",646,7
04Q,Tradewind Aviation,12264,IAD,"Washington, DC",12197,HPN,"White Plains, NY",646,7
04Q,Tradewind Aviation,11961,GON,"New London/Groton, CT",11066,CMH,"Columbus, OH",646,7
04Q,Tradewind Aviation,15249,TLH,"Tallahassee, FL",15167,TEB,"Teterboro, NJ",646,7
04Q,Tradewind Aviation,11790,FTY,"Atlanta, GA",13541,MVY,"Martha's Vineyard, MA",646,7
04Q,Tradewind Aviation,12197,HPN,"White Plains, NY",13029,LNK,"Lincoln, NE",646,7
04Q,Tradewind Aviation,12197,HPN,"White Plains, NY",12264,IAD,"Washington, DC",646,7
04Q,Tradewind Aviation,12197,HPN,"White Plains, NY",10945,CEU,"Clemson, SC",646,7
04Q,Tradewind Aviation,12197,HPN,"White Plains, NY",10785,BTV,"Burlington, VT",646,7
04Q,Tradewind Aviation,15167,TEB,"Teterboro, NJ",15249,TLH,"Tallahassee, FL",646,7
04Q,Tradewind Aviation,10535,BDR,"Bridgeport, CT",13232,MDW,"Chicago, IL",646,7
04Q,Tradewind Aviation,14255,PSF,"Pittsfield, MA",14122,PIT,"Pittsburgh, PA",646,7
04Q,Tradewind Aviation,14635,RSW,"Fort Myers, FL",10361,ART,"Watertown, NY",646,7
04Q,Tradewind Aviation,14730,SDF,"Louisville, KY",13541,MVY,"Martha's Vineyard, MA",646,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,CLE,"Cleveland, OH",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,CLE,"Cleveland, OH",14122,PIT,"Pittsburgh, PA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,DTW,"Detroit, MI",11618,EWR,"Newark, NJ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,DTW,"Detroit, MI",14570,RNO,"Reno, NV",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,DTW,"Detroit, MI",12191,HOU,"Houston, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,DTW,"Detroit, MI",13184,MBS,"Saginaw/Bay City/Midland, MI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,CVG,"Cincinnati, OH",11193,CVG,"Cincinnati, OH",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,CVG,"Cincinnati, OH",11995,GSO,"Greensboro/High Point, NC",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,CVG,"Cincinnati, OH",14869,SLC,"Salt Lake City, UT",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,CVG,"Cincinnati, OH",14679,SAN,"San Diego, CA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,CVG,"Cincinnati, OH",13487,MSP,"Minneapolis, MN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,CVG,"Cincinnati, OH",14107,PHX,"Phoenix, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,CVG,"Cincinnati, OH",14576,ROC,"Rochester, NY",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,BUF,"Buffalo, NY",11433,DTW,"Detroit, MI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,BUF,"Buffalo, NY",13930,ORD,"Chicago, IL",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,"Miami, FL",13303,MIA,"Miami, FL",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,"Miami, FL",15323,TRI,"Bristol/Johnson City/Kingsport, TN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,"Miami, FL",10466,AZA,"Phoenix, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,"Miami, FL",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,"Chicago, IL",10693,BNA,"Nashville, TN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13891,ONT,"Ontario, CA",13303,MIA,"Miami, FL",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15016,STL,"St. Louis, MO",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15016,STL,"St. Louis, MO",13198,MCI,"Kansas City, MO",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,"Alexandria, LA",11433,DTW,"Detroit, MI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,"Alexandria, LA",10747,BRO,"Brownsville, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13029,LNK,"Lincoln, NE",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13029,LNK,"Lincoln, NE",11775,FSD,"Sioux Falls, SD",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",12339,IND,"Indianapolis, IN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,"Newark, NJ",11433,DTW,"Detroit, MI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,"Newark, NJ",10185,AEX,"Alexandria, LA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,"El Paso, TX",10185,AEX,"Alexandria, LA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,"El Paso, TX",12892,LAX,"Los Angeles, CA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14696,SBN,"South Bend, IN",15295,TOL,"Toledo, OH",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14696,SBN,"South Bend, IN",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",11193,CVG,"Cincinnati, OH",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",12892,LAX,"Los Angeles, CA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",14576,ROC,"Rochester, NY",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,"Brownsville, TX",10466,AZA,"Phoenix, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,DAY,"Dayton, OH",15323,TRI,"Bristol/Johnson City/Kingsport, TN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,DAY,"Dayton, OH",14570,RNO,"Reno, NV",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,OMA,"Omaha, NE",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15295,TOL,"Toledo, OH",11433,DTW,"Detroit, MI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15295,TOL,"Toledo, OH",14696,SBN,"South Bend, IN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,"Memphis, TN",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,"Memphis, TN",14952,SPI,"Springfield, IL",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,DEN,"Denver, CO",16101,YKM,"Yakima, WA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14869,SLC,"Salt Lake City, UT",11193,CVG,"Cincinnati, OH",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,LAS,"Las Vegas, NV",16101,YKM,"Yakima, WA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,LAS,"Las Vegas, NV",11259,DAL,"Dallas, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13796,OAK,"Oakland, CA",10559,BFI,"Seattle, WA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13796,OAK,"Oakland, CA",12191,HOU,"Houston, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,SAN,"San Diego, CA",11193,CVG,"Cincinnati, OH",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,SAN,"San Diego, CA",12954,LGB,"Long Beach, CA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,SAN,"San Diego, CA",10466,AZA,"Phoenix, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11905,GGG,"Longview, TX",10781,BTR,"Baton Rouge, LA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11905,GGG,"Longview, TX",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10559,BFI,"Seattle, WA",14679,SAN,"San Diego, CA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10559,BFI,"Seattle, WA",11259,DAL,"Dallas, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10559,BFI,"Seattle, WA",13341,MKC,"Kansas City, MO",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,"Baton Rouge, LA",11905,GGG,"Longview, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,"Baton Rouge, LA",12191,HOU,"Houston, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15323,TRI,"Bristol/Johnson City/Kingsport, TN",13891,ONT,"Ontario, CA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15323,TRI,"Bristol/Johnson City/Kingsport, TN",15295,TOL,"Toledo, OH",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15323,TRI,"Bristol/Johnson City/Kingsport, TN",11867,GCK,"Garden City, KS",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,"Phoenix, AZ",13303,MIA,"Miami, FL",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,"Phoenix, AZ",10185,AEX,"Alexandria, LA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,"Phoenix, AZ",11540,ELP,"El Paso, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,"Phoenix, AZ",11292,DEN,"Denver, CO",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,"Phoenix, AZ",12889,LAS,"Las Vegas, NV",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,"Phoenix, AZ",10559,BFI,"Seattle, WA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,"Phoenix, AZ",16218,YUM,"Yuma, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,"Minneapolis, MN",11193,CVG,"Cincinnati, OH",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,"Minneapolis, MN",13487,MSP,"Minneapolis, MN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,"Minneapolis, MN",11471,EAU,"Eau Claire, WI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,"Minneapolis, MN",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11471,EAU,"Eau Claire, WI",13485,MSN,"Madison, WI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",11042,CLE,"Cleveland, OH",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",15016,STL,"St. Louis, MO",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",13029,LNK,"Lincoln, NE",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",11066,CMH,"Columbus, OH",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",10466,AZA,"Phoenix, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",13487,MSP,"Minneapolis, MN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",11471,EAU,"Eau Claire, WI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",11905,GGG,"Longview, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",14570,RNO,"Reno, NV",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",14783,SGF,"Springfield, MO",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",10279,AMA,"Amarillo, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",13342,MKE,"Milwaukee, WI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",11867,GCK,"Garden City, KS",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",14696,SBN,"South Bend, IN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",12339,IND,"Indianapolis, IN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",12191,HOU,"Houston, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",13232,MDW,"Chicago, IL",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",13198,MCI,"Kansas City, MO",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",11986,GRR,"Grand Rapids, MI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",13851,OKC,"Oklahoma City, OK",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",10627,BIS,"Bismarck/Mandan, ND",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",10685,BMI,"Bloomington/Normal, IL",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",10980,CHA,"Chattanooga, TN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,IFP,"Bullhead City, AZ",11823,FWA,"Fort Wayne, IN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,"Reno, NV",11433,DTW,"Detroit, MI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,"Reno, NV",11267,DAY,"Dayton, OH",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,"Reno, NV",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,"Reno, NV",11977,GRB,"Green Bay, WI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,"Reno, NV",11980,GRI,"Grand Island, NE",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,"Reno, NV",11637,FAR,"Fargo, ND",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,"Reno, NV",11298,DFW,"Dallas/Fort Worth, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,"Reno, NV",12892,LAX,"Los Angeles, CA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,"Reno, NV",14107,PHX,"Phoenix, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,"Reno, NV",10562,BFM,"Mobile, AL",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16101,YKM,"Yakima, WA",14679,SAN,"San Diego, CA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14783,SGF,"Springfield, MO",12992,LIT,"Little Rock, AR",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13076,LSE,"La Crosse, WI",13303,MIA,"Miami, FL",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11203,CWA,"Mosinee, WI",11977,GRB,"Green Bay, WI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11977,GRB,"Green Bay, WI",13871,OMA,"Omaha, NE",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11977,GRB,"Green Bay, WI",14570,RNO,"Reno, NV",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11977,GRB,"Green Bay, WI",13232,MDW,"Chicago, IL",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10279,AMA,"Amarillo, TX",13244,MEM,"Memphis, TN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11980,GRI,"Grand Island, NE",14570,RNO,"Reno, NV",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11980,GRI,"Grand Island, NE",11775,FSD,"Sioux Falls, SD",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11637,FAR,"Fargo, ND",13487,MSP,"Minneapolis, MN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11637,FAR,"Fargo, ND",14570,RNO,"Reno, NV",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,"Milwaukee, WI",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,"Milwaukee, WI",11203,CWA,"Mosinee, WI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11867,GCK,"Garden City, KS",15323,TRI,"Bristol/Johnson City/Kingsport, TN",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11867,GCK,"Garden City, KS",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13485,MSN,"Madison, WI",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13485,MSN,"Madison, WI",11977,GRB,"Green Bay, WI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,"Indianapolis, IN",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,"Indianapolis, IN",14952,SPI,"Springfield, IL",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,"Dallas, TX",10792,BUF,"Buffalo, NY",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,"Dallas, TX",13796,OAK,"Oakland, CA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,"Dallas, TX",10423,AUS,"Austin, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,"Houston, TX",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,"Houston, TX",11298,DFW,"Dallas/Fort Worth, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,"Pittsburgh, PA",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11298,DFW,"Dallas/Fort Worth, TX",14570,RNO,"Reno, NV",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11298,DFW,"Dallas/Fort Worth, TX",11259,DAL,"Dallas, TX",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11298,DFW,"Dallas/Fort Worth, TX",13851,OKC,"Oklahoma City, OK",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,"Nashville, TN",10792,BUF,"Buffalo, NY",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13341,MKC,"Kansas City, MO",10466,AZA,"Phoenix, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,"Los Angeles, CA",11193,CVG,"Cincinnati, OH",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,"Los Angeles, CA",14570,RNO,"Reno, NV",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,"Los Angeles, CA",13076,LSE,"La Crosse, WI",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,"Los Angeles, CA",12892,LAX,"Los Angeles, CA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,"Los Angeles, CA",14107,PHX,"Phoenix, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,"Phoenix, AZ",11193,CVG,"Cincinnati, OH",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,"Phoenix, AZ",14570,RNO,"Reno, NV",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,"Phoenix, AZ",12892,LAX,"Los Angeles, CA",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13433,MOT,"Minot, ND",11637,FAR,"Fargo, ND",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10268,ALO,"Waterloo, IA",10590,IFP,"Bullhead City, AZ",614,7
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10423,AUS,"Austin, TX",12889,LAS,"Las Vegas, NV",614,7
